Command,Chromosome,Sample_Size,Threads,Input_file_size,Output_file_size
compress,9,200,3,1263991092,18285455
compress,9,200,4,1263991092,18285455
compress,9,200,4,1263991092,18285455
compress,9,200,8,1263991092,18285455
compress,9,200,8,1263991092,18285455
compress,9,100,1,581214672,14079366
compress,9,100,1,581214672,14079366
compress,9,100,2,581214672,14079366
compress,9,100,2,581214672,14079366
compress,9,100,3,581214672,14079366
compress,9,100,3,581214672,14079366
compress,9,100,4,581214672,14079366
compress,9,100,4,581214672,14079366
compress,9,100,8,581214672,14079366
compress,9,100,8,581214672,14079366
compress,9,50,1,295724778,11091716
compress,9,50,1,295724778,11091716
compress,9,50,2,295724778,11091716
compress,9,50,2,295724778,11091716
compress,9,50,3,295724778,11091712
compress,9,50,3,295724778,11091712
compress,9,50,4,295724778,11091712
compress,9,50,4,295724778,11091712
compress,9,50,8,295724778,11091712
compress,9,50,8,295724778,11091714
compress,9,25,1,174315877,9109182
compress,9,25,1,174315877,9109182
compress,9,25,2,174315877,9109182
compress,9,25,2,174315877,9109182
compress,9,25,3,174315877,9109178
compress,9,25,3,174315877,9109178
compress,9,25,4,174315877,9109178
compress,9,25,4,174315877,9109178
compress,9,25,8,174315877,9109182
compress,9,25,8,174315877,9109181
compress,9,10,1,102392077,6944030
compress,9,10,1,102392077,6944030
compress,9,10,2,102392077,6944031
compress,9,10,2,102392077,6944031
compress,9,10,3,102392077,6944027
compress,9,10,3,102392077,6944027
compress,9,10,4,102392077,6944027
compress,9,10,4,102392077,6944026
compress,9,10,8,102392077,6944031
compress,9,10,8,102392077,6944032
compress,9,5,1,73324933,5505201
compress,9,5,1,73324933,5505201
compress,9,5,2,73324933,5505201
compress,9,5,2,73324933,5505202
compress,9,5,3,73324933,5505197
compress,9,5,3,73324933,5505198
compress,9,5,4,73324933,5505197
compress,9,5,4,73324933,5505198
compress,9,5,8,73324933,5505205
compress,9,5,8,73324933,5505206
compress,9,2,1,40157386,3291875
compress,9,2,1,40157386,3291875
compress,9,2,2,40157386,3291871
compress,9,2,2,40157386,3291871
compress,9,2,3,40157386,3291871
compress,9,2,3,40157386,3291871
compress,9,2,4,40157386,3291872
compress,9,2,4,40157386,3291871
compress,9,2,8,40157386,3291873
compress,9,2,8,40157386,3291871
compress,9,1,1,27706642,2281201
compress,9,1,1,27706642,2281201
compress,9,1,2,27706642,2281197
compress,9,1,2,27706642,2281197
compress,9,1,3,27706642,2281197
compress,9,1,3,27706642,2281197
compress,9,1,4,27706642,2281197
compress,9,1,4,27706642,2281197
compress,9,1,8,27706642,2281199
compress,9,1,8,27706642,2281197
compress,16,2500,1,27275372665,56125547
compress,16,2500,1,27275372665,56125547
compress,16,2500,2,27275372665,56125545
compress,16,2500,2,27275372665,56125545
compress,16,2500,3,27275372665,56125545
compress,16,2500,3,27275372665,56125545
compress,16,2500,4,27275372665,56125545
compress,16,2500,4,27275372665,56125545
compress,16,2500,8,27275372665,56125545
compress,16,2500,8,27275372665,56125545
compress,16,2000,1,19952842670,47803258
compress,16,2000,1,19952842670,47803258
compress,16,2000,2,19952842670,47803258
compress,16,2000,2,19952842670,47803258
compress,16,2000,3,19952842670,47803258
compress,16,2000,3,19952842670,47803258
compress,16,2000,4,19952842670,47803258
compress,16,2000,4,19952842670,47803258
compress,16,2000,8,19952842670,47803258
compress,16,2000,8,19952842670,47803258
compress,16,1500,1,13326923615,39512519
compress,16,1500,1,13326923615,39512519
compress,16,1500,2,13326923615,39512517
compress,16,1500,2,13326923615,39512517
compress,16,1500,3,13326923615,39512517
compress,16,1500,3,13326923615,39512517
compress,16,1500,4,13326923615,39512517
compress,16,1500,4,13326923615,39512519
compress,16,1500,8,13326923615,39512517
compress,16,1500,8,13326923615,39512517
compress,16,1000,1,7576212329,30670321
compress,16,1000,1,7576212329,30670321
compress,16,1000,2,7576212329,30670321
compress,16,1000,2,7576212329,30670321
compress,16,1000,3,7576212329,30670321
compress,16,1000,3,7576212329,30670321
compress,16,1000,4,7576212329,30670321
compress,16,1000,4,7576212329,30670321
compress,16,1000,8,7576212329,30670321
compress,16,1000,8,7576212329,30670321
compress,16,750,1,5116011528,26000767
compress,16,750,1,5116011528,26000767
compress,16,750,2,5116011528,26000765
compress,16,750,2,5116011528,26000765
compress,16,750,3,5116011528,26000765
compress,16,750,3,5116011528,26000765
compress,16,750,4,5116011528,26000765
compress,16,750,4,5116011528,26000765
compress,16,750,8,5116011528,26000765
compress,16,750,8,5116011528,26000765
compress,16,500,1,2988219730,20879389
compress,16,500,1,2988219730,20879389
compress,16,500,2,2988219730,20879389
compress,16,500,2,2988219730,20879389
compress,16,500,3,2988219730,20879389
compress,16,500,3,2988219730,20879389
compress,16,500,4,2988219730,20879389
compress,16,500,4,2988219730,20879389
compress,16,500,8,2988219730,20879389
compress,16,500,8,2988219730,20879389
compress,16,250,1,1219560394,14910722
compress,16,250,1,1219560394,14910722
compress,16,250,2,1219560394,14910722
compress,16,250,2,1219560394,14910722
compress,16,250,3,1219560394,14910722
compress,16,250,3,1219560394,14910722
compress,16,250,4,1219560394,14910722
compress,16,250,4,1219560394,14910722
compress,16,250,8,1219560394,14910722
compress,16,250,8,1219560394,14910722
compress,16,200,1,931995089,13551018
compress,16,200,1,931995089,13551018
compress,16,200,2,931995089,13551018
compress,16,200,2,931995089,13551018
compress,16,200,3,931995089,13551014
compress,16,200,3,931995089,13551014
compress,16,200,4,931995089,13551014
compress,16,200,4,931995089,13551014
compress,16,200,8,931995089,13551014
compress,16,200,8,931995089,13551014
compress,16,100,1,424289725,10320345
compress,16,100,1,424289725,10320345
compress,16,100,2,424289725,10320345
compress,16,100,2,424289725,10320345
compress,16,100,3,424289725,10320341
compress,16,100,3,424289725,10320341
compress,16,100,4,424289725,10320341
compress,16,100,4,424289725,10320341
compress,16,100,8,424289725,10320343
compress,16,100,8,424289725,10320341
compress,16,50,1,218373644,8219596
compress,16,50,1,218373644,8219596
compress,16,50,2,218373644,8219596
compress,16,50,2,218373644,8219596
compress,16,50,3,218373644,8219592
compress,16,50,3,218373644,8219592
compress,16,50,4,218373644,8219592
compress,16,50,4,218373644,8219592
compress,16,50,8,218373644,8219594
compress,16,50,8,218373644,8219592
compress,16,25,1,120030799,6359124
compress,16,25,1,120030799,6359124
compress,16,25,2,120030799,6359124
compress,16,25,2,120030799,6359124
compress,16,25,3,120030799,6359120
compress,16,25,3,120030799,6359120
compress,16,25,4,120030799,6359120
compress,16,25,4,120030799,6359120
compress,16,25,8,120030799,6359124
compress,16,25,8,120030799,6359124
compress,16,10,1,68638786,4749549
compress,16,10,1,68638786,4749549
compress,16,10,2,68638786,4749550
compress,16,10,2,68638786,4749550
compress,16,10,3,68638786,4749546
compress,16,10,3,68638786,4749546
compress,16,10,4,68638786,4749546
compress,16,10,4,68638786,4749545
compress,16,10,8,68638786,4749553
compress,16,10,8,68638786,4749556
compress,16,5,1,45457155,3532983
compress,16,5,1,45457155,3532983
compress,16,5,2,45457155,3532983
compress,16,5,2,45457155,3532983
compress,16,5,3,45457155,3532980
compress,16,5,3,45457155,3532979
compress,16,5,4,45457155,3532979
compress,16,5,4,45457155,3532979
compress,16,5,8,45457155,3532984
compress,16,5,8,45457155,3532981
compress,16,2,1,32837321,2662922
compress,16,2,1,32837321,2662922
compress,16,2,2,32837321,2662918
compress,16,2,2,32837321,2662918
compress,16,2,3,32837321,2662918
compress,16,2,3,32837321,2662918
compress,16,2,4,32837321,2662918
compress,16,2,4,32837321,2662919
compress,16,2,8,32837321,2662917
compress,16,2,8,32837321,2662928
compress,16,1,1,24196854,1955454
compress,16,1,1,24196854,1955454
compress,16,1,2,24196854,1955450
compress,16,1,2,24196854,1955450
compress,16,1,3,24196854,1955450
compress,16,1,3,24196854,1955450
compress,16,1,4,24196854,1955450
compress,16,1,4,24196854,1955450
compress,16,1,8,24196854,1955454
compress,16,1,8,24196854,1955452
compress,7,2500,1,47680673231,90812212
compress,7,2500,1,47680673231,90812212
compress,7,2500,2,47680673231,90812208
compress,7,2500,2,47680673231,90812208
compress,7,2500,3,47680673231,90812208
compress,7,2500,3,47680673231,90812208
compress,7,2500,4,47680673231,90812208
compress,7,2500,4,47680673231,90812208
compress,7,2500,8,47680673231,90812208
compress,7,2500,8,47680673231,90812208
compress,7,2000,1,34958073711,78130465
compress,7,2000,1,34958073711,78130465
compress,7,2000,2,34958073711,78130463
compress,7,2000,2,34958073711,78130463
compress,7,2000,3,34958073711,78130463
compress,7,2000,3,34958073711,78130463
compress,7,2000,4,34958073711,78130463
compress,7,2000,4,34958073711,78130463
compress,7,2000,8,34958073711,78130463
compress,7,2000,8,34958073711,78130465
compress,7,1500,1,23410957435,65382273
compress,7,1500,1,23410957435,65382273
compress,7,1500,2,23410957435,65382271
compress,7,1500,2,23410957435,65382271
compress,7,1500,3,23410957435,65382271
compress,7,1500,3,23410957435,65382271
compress,7,1500,4,23410957435,65382271
compress,7,1500,4,23410957435,65382271
compress,7,1500,8,23410957435,65382271
compress,7,1500,8,23410957435,65382271
compress,7,1000,1,13397223912,51639483
compress,7,1000,1,13397223912,51639483
compress,7,1000,2,13397223912,51639481
compress,7,1000,2,13397223912,51639481
compress,7,1000,3,13397223912,51639479
compress,7,1000,3,13397223912,51639481
compress,7,1000,4,13397223912,51639479
compress,7,1000,4,13397223912,51639479
compress,7,1000,8,13397223912,51639479
compress,7,1000,8,13397223912,51639481
compress,7,750,1,9102441842,44351158
compress,7,750,1,9102441842,44351158
compress,7,750,2,9102441842,44351158
compress,7,750,2,9102441842,44351158
compress,7,750,3,9102441842,44351158
compress,7,750,3,9102441842,44351158
compress,7,750,4,9102441842,44351157
compress,7,750,4,9102441842,44351158
compress,7,750,8,9102441842,44351153
compress,7,750,8,9102441842,44351152
compress,7,500,1,5323575357,36088158
compress,7,500,1,5323575357,36088158
compress,7,500,2,5323575357,36088158
compress,7,500,2,5323575357,36088158
compress,7,500,3,5323575357,36088158
compress,7,500,3,5323575357,36088158
compress,7,500,4,5323575357,36088158
compress,7,500,4,5323575357,36088158
compress,7,500,8,5323575357,36088158
compress,7,500,8,5323575357,36088158
compress,7,250,1,2235100411,26673631
compress,7,250,1,2235100411,26673631
compress,7,250,2,2235100411,26673631
compress,7,250,2,2235100411,26673631
compress,7,250,3,2235100411,26673631
compress,7,250,3,2235100411,26673631
compress,7,250,4,2235100411,26673631
compress,7,250,4,2235100411,26673631
compress,7,250,8,2235100411,26673631
compress,7,250,8,2235100411,26673631
compress,7,200,1,1701570331,24309573
compress,7,200,1,1701570331,24309573
compress,7,200,2,1701570331,24309573
compress,7,200,2,1701570331,24309573
compress,7,200,3,1701570331,24309573
compress,7,200,3,1701570331,24309573
compress,7,200,4,1701570331,24309573
compress,7,200,4,1701570331,24309573
compress,7,200,8,1701570331,24309573
compress,7,200,8,1701570331,24309573
compress,7,100,1,776474431,18685497
compress,7,100,1,776474431,18685497
compress,7,100,2,776474431,18685497
compress,7,100,2,776474431,18685497
compress,7,100,3,776474431,18685497
compress,7,100,3,776474431,18685497
compress,7,100,4,776474431,18685497
compress,7,100,4,776474431,18685497
compress,7,100,8,776474431,18685497
compress,7,100,8,776474431,18685497
compress,7,50,1,396932726,14849653
compress,7,50,1,396932726,14849653
compress,7,50,2,396932726,14849653
compress,7,50,2,396932726,14849653
compress,7,50,3,396932726,14849653
compress,7,50,3,396932726,14849653
compress,7,50,4,396932726,14849653
compress,7,50,4,396932726,14849653
compress,7,50,8,396932726,14849653
compress,7,50,8,396932726,14849653
compress,7,25,1,224574138,11747567
compress,7,25,1,224574138,11747567
compress,7,25,2,224574138,11747567
compress,7,25,2,224574138,11747567
compress,7,25,3,224574138,11747563
compress,7,25,3,224574138,11747563
compress,7,25,4,224574138,11747563
compress,7,25,4,224574138,11747563
compress,7,25,8,224574138,11747563
compress,7,25,8,224574138,11747569
compress,7,10,1,114403134,7961171
compress,7,10,1,114403134,7961171
compress,7,10,2,114403134,7961172
compress,7,10,2,114403134,7961172
compress,7,10,3,114403134,7961168
compress,7,10,3,114403134,7961168
compress,7,10,4,114403134,7961168
compress,7,10,4,114403134,7961168
compress,7,10,8,114403134,7961174
compress,7,10,8,114403134,7961173
compress,7,5,1,87327275,6638435
compress,7,5,1,87327275,6638435
compress,7,5,2,87327275,6638435
compress,7,5,2,87327275,6638435
compress,7,5,3,87327275,6638432
compress,7,5,3,87327275,6638432
compress,7,5,4,87327275,6638432
compress,7,5,4,87327275,6638431
compress,7,5,8,87327275,6638440
compress,7,5,8,87327275,6638431
compress,7,2,1,62165295,4932334
compress,7,2,1,62165295,4932334
compress,7,2,2,62165295,4932334
compress,7,2,2,62165295,4932334
compress,7,2,3,62165295,4932330
compress,7,2,3,62165295,4932331
compress,7,2,4,62165295,4932330
compress,7,2,4,62165295,4932330
compress,7,2,8,62165295,4932339
compress,7,2,8,62165295,4932340
compress,7,1,1,37233425,2995589
compress,7,1,1,37233425,2995589
compress,7,1,2,37233425,2995585
compress,7,1,2,37233425,2995585
compress,7,1,3,37233425,2995585
compress,7,1,3,37233425,2995585
compress,7,1,4,37233425,2995585
compress,7,1,4,37233425,2995586
compress,7,1,8,37233425,2995585
compress,7,1,8,37233425,2995585
compress,18,2500,1,22919708499,46462172
compress,18,2500,1,22919708499,46462172
compress,18,2500,2,22919708499,46462170
compress,18,2500,2,22919708499,46462170
compress,18,2500,3,22919708499,46462170
compress,18,2500,3,22919708499,46462170
compress,18,2500,4,22919708499,46462170
compress,18,2500,4,22919708499,46462170
compress,18,2500,8,22919708499,46462170
compress,18,2500,8,22919708499,46462170
compress,18,2000,1,16758236202,39775039
compress,18,2000,1,16758236202,39775039
compress,18,2000,2,16758236202,39775039
compress,18,2000,2,16758236202,39775039
compress,18,2000,3,16758236202,39775039
compress,18,2000,3,16758236202,39775039
compress,18,2000,4,16758236202,39775039
compress,18,2000,4,16758236202,39775037
compress,18,2000,8,16758236202,39775039
compress,18,2000,8,16758236202,39775039
compress,18,1500,1,11246553005,32876204
compress,18,1500,1,11246553005,32876204
compress,18,1500,2,11246553005,32876204
compress,18,1500,2,11246553005,32876204
compress,18,1500,3,11246553005,32876204
compress,18,1500,3,11246553005,32876204
compress,18,1500,4,11246553005,32876204
compress,18,1500,4,11246553005,32876204
compress,18,1500,8,11246553005,32876204
compress,18,1500,8,11246553005,32876204
compress,18,1000,1,6468162475,25841191
compress,18,1000,1,6468162475,25841191
compress,18,1000,2,6468162475,25841191
compress,18,1000,2,6468162475,25841191
compress,18,1000,3,6468162475,25841191
compress,18,1000,3,6468162475,25841191
compress,18,1000,4,6468162475,25841191
compress,18,1000,4,6468162475,25841191
compress,18,1000,8,6468162475,25841191
compress,18,1000,8,6468162475,25841191
compress,18,750,1,4398093548,22098663
compress,18,750,1,4398093548,22098663
compress,18,750,2,4398093548,22098663
compress,18,750,2,4398093548,22098663
compress,18,750,3,4398093548,22098663
compress,18,750,3,4398093548,22098663
compress,18,750,4,4398093548,22098663
compress,18,750,4,4398093548,22098663
compress,18,750,8,4398093548,22098663
compress,18,750,8,4398093548,22098663
compress,18,500,1,2576808925,17839043
compress,18,500,1,2576808925,17839043
compress,18,500,2,2576808925,17839043
compress,18,500,2,2576808925,17839043
compress,18,500,3,2576808925,17839043
compress,18,500,3,2576808925,17839043
compress,18,500,4,2576808925,17839043
compress,18,500,4,2576808925,17839043
compress,18,500,8,2576808925,17839043
compress,18,500,8,2576808925,17839043
compress,18,250,1,1076119731,13037970
compress,18,250,1,1076119731,13037970
compress,18,250,2,1076119731,13037970
compress,18,250,2,1076119731,13037970
compress,18,250,3,1076119731,13037966
compress,18,250,3,1076119731,13037966
compress,18,250,4,1076119731,13037966
compress,18,250,4,1076119731,13037966
compress,18,250,8,1076119731,13037966
compress,18,250,8,1076119731,13037966
compress,18,200,1,824413888,11911627
compress,18,200,1,824413888,11911627
compress,18,200,2,824413888,11911627
compress,18,200,2,824413888,11911627
compress,18,200,3,824413888,11911623
compress,18,200,3,824413888,11911623
compress,18,200,4,824413888,11911623
compress,18,200,4,824413888,11911623
compress,18,200,8,824413888,11911623
compress,18,200,8,824413888,11911623
compress,18,100,1,375567526,9118936
compress,18,100,1,375567526,9118936
compress,18,100,2,375567526,9118936
compress,18,100,2,375567526,9118936
compress,18,100,3,375567526,9118932
compress,18,100,3,375567526,9118932
compress,18,100,4,375567526,9118932
compress,18,100,4,375567526,9118932
compress,18,100,8,375567526,9118932
compress,18,100,8,375567526,9118932
compress,18,50,1,186920753,7079843
compress,18,50,1,186920753,7079843
compress,18,50,2,186920753,7079843
compress,18,50,2,186920753,7079843
compress,18,50,3,186920753,7079839
compress,18,50,3,186920753,7079839
compress,18,50,4,186920753,7079839
compress,18,50,4,186920753,7079839
compress,18,50,8,186920753,7079839
compress,18,50,8,186920753,7079839
compress,18,25,1,103405798,5535027
compress,18,25,1,103405798,5535027
compress,18,25,2,103405798,5535027
compress,18,25,2,103405798,5535027
compress,18,25,3,103405798,5535023
compress,18,25,3,103405798,5535023
compress,18,25,4,103405798,5535023
compress,18,25,4,103405798,5535023
compress,18,25,8,103405798,5535027
compress,18,25,8,103405798,5535023
compress,18,10,1,56158598,3959898
compress,18,10,1,56158598,3959898
compress,18,10,2,56158598,3959899
compress,18,10,2,56158598,3959899
compress,18,10,3,56158598,3959895
compress,18,10,3,56158598,3959895
compress,18,10,4,56158598,3959895
compress,18,10,4,56158598,3959894
compress,18,10,8,56158598,3959899
compress,18,10,8,56158598,3959894
compress,18,5,1,43196046,3329717
compress,18,5,1,43196046,3329717
compress,18,5,2,43196046,3329717
compress,18,5,2,43196046,3329717
compress,18,5,3,43196046,3329713
compress,18,5,3,43196046,3329714
compress,18,5,4,43196046,3329713
compress,18,5,4,43196046,3329713
compress,18,5,8,43196046,3329716
compress,18,5,8,43196046,3329717
compress,18,2,1,30569050,2468129
compress,18,2,1,30569050,2468129
compress,18,2,2,30569050,2468125
compress,18,2,2,30569050,2468125
compress,18,2,3,30569050,2468126
compress,18,2,3,30569050,2468125
compress,18,2,4,30569050,2468126
compress,18,2,4,30569050,2468125
compress,18,2,8,30569050,2468123
compress,18,2,8,30569050,2468125
compress,18,1,1,19242810,1586830
compress,18,1,1,19242810,1586830
compress,18,1,2,19242810,1586826
compress,18,1,2,19242810,1586826
compress,18,1,3,19242810,1586826
compress,18,1,3,19242810,1586826
compress,18,1,4,19242810,1586826
compress,18,1,4,19242810,1586826
compress,18,1,8,19242810,1586827
compress,18,1,8,19242810,1586830
compress,3,2500,1,58959633943,108291497
compress,3,2500,1,58959633943,108291497
compress,3,2500,2,58959633943,108291497
compress,3,2500,2,58959633943,108291497
compress,3,2500,3,58959633943,108291497
compress,3,2500,3,58959633943,108291497
compress,3,2500,4,58959633943,108291497
compress,3,2500,4,58959633943,108291497
compress,3,2500,8,58959633943,108291497
compress,3,2500,8,58959633943,108291497
compress,3,2000,1,43136096646,93154407
compress,3,2000,1,43136096646,93154407
compress,3,2000,2,43136096646,93154403
compress,3,2000,2,43136096646,93154403
compress,3,2000,3,43136096646,93154403
compress,3,2000,3,43136096646,93154403
compress,3,2000,4,43136096646,93154403
compress,3,2000,4,43136096646,93154403
compress,3,2000,8,43136096646,93154403
compress,3,2000,8,43136096646,93154403
compress,3,1500,1,28861617917,77984351
compress,3,1500,1,28861617917,77984351
compress,3,1500,2,28861617917,77984347
compress,3,1500,2,28861617917,77984347
compress,3,1500,3,28861617917,77984347
compress,3,1500,3,28861617917,77984347
compress,3,1500,4,28861617917,77984347
compress,3,1500,4,28861617917,77984349
compress,3,1500,8,28861617917,77984349
compress,3,1500,8,28861617917,77984347
compress,3,1000,1,16459646551,61887820
compress,3,1000,1,16459646551,61887820
compress,3,1000,2,16459646551,61887820
compress,3,1000,2,16459646551,61887818
compress,3,1000,3,16459646551,61887816
compress,3,1000,3,16459646551,61887816
compress,3,1000,4,16459646551,61887818
compress,3,1000,4,16459646551,61887818
compress,3,1000,8,16459646551,61887818
compress,3,1000,8,16459646551,61887818
compress,3,750,1,11148950193,53159938
compress,3,750,1,11148950193,53159938
compress,3,750,2,11148950193,53159938
compress,3,750,2,11148950193,53159938
compress,3,750,3,11148950193,53159938
compress,3,750,3,11148950193,53159938
compress,3,750,4,11148950193,53159934
compress,3,750,4,11148950193,53159934
compress,3,750,8,11148950193,53159936
compress,3,750,8,11148950193,53159936
compress,3,500,1,6494117008,43090256
compress,3,500,1,6494117008,43090256
compress,3,500,2,6494117008,43090256
compress,3,500,2,6494117008,43090256
compress,3,500,3,6494117008,43090256
compress,3,500,3,6494117008,43090256
compress,3,500,4,6494117008,43090256
compress,3,500,4,6494117008,43090256
compress,3,500,8,6494117008,43090249
compress,3,500,8,6494117008,43090247
compress,3,250,1,2672649616,31612863
compress,3,250,1,2672649616,31612863
compress,3,250,2,2672649616,31612863
compress,3,250,2,2672649616,31612863
compress,3,250,3,2672649616,31612859
compress,3,250,3,2672649616,31612859
compress,3,250,4,2672649616,31612859
compress,3,250,4,2672649616,31612859
compress,3,250,8,2672649616,31612859
compress,3,250,8,2672649616,31612859
compress,3,200,1,2053523591,29066280
compress,3,200,1,2053523591,29066280
compress,3,200,2,2053523591,29066280
compress,3,200,2,2053523591,29066280
compress,3,200,3,2053523591,29066280
compress,3,200,3,2053523591,29066280
compress,3,200,4,2053523591,29066280
compress,3,200,4,2053523591,29066280
compress,3,200,8,2053523591,29066280
compress,3,200,8,2053523591,29066280
compress,3,100,1,931969419,22302487
compress,3,100,1,931969419,22302487
compress,3,100,2,931969419,22302487
compress,3,100,2,931969419,22302487
compress,3,100,3,931969419,22302487
compress,3,100,3,931969419,22302487
compress,3,100,4,931969419,22302487
compress,3,100,4,931969419,22302487
compress,3,100,8,931969419,22302487
compress,3,100,8,931969419,22302487
compress,3,50,1,487008854,18085408
compress,3,50,1,487008854,18085408
compress,3,50,2,487008854,18085408
compress,3,50,2,487008854,18085408
compress,3,50,3,487008854,18085408
compress,3,50,3,487008854,18085408
compress,3,50,4,487008854,18085408
compress,3,50,4,487008854,18085408
compress,3,50,8,487008854,18085408
compress,3,50,8,487008854,18085408
compress,3,25,1,274792791,14353885
compress,3,25,1,274792791,14353885
compress,3,25,2,274792791,14353885
compress,3,25,2,274792791,14353885
compress,3,25,3,274792791,14353885
compress,3,25,3,274792791,14353885
compress,3,25,4,274792791,14353885
compress,3,25,4,274792791,14353885
compress,3,25,8,274792791,14353885
compress,3,25,8,274792791,14353885
compress,3,10,1,153545244,10478981
compress,3,10,1,153545244,10478981
compress,3,10,2,153545244,10478981
compress,3,10,2,153545244,10478981
compress,3,10,3,153545244,10478977
compress,3,10,3,153545244,10478977
compress,3,10,4,153545244,10478977
compress,3,10,4,153545244,10478977
compress,3,10,8,153545244,10478986
compress,3,10,8,153545244,10478977
compress,3,5,1,92701561,7129367
compress,3,5,1,92701561,7129367
compress,3,5,2,92701561,7129368
compress,3,5,2,92701561,7129368
compress,3,5,3,92701561,7129364
compress,3,5,3,92701561,7129364
compress,3,5,4,92701561,7129363
compress,3,5,4,92701561,7129364
compress,3,5,8,92701561,7129369
compress,3,5,8,92701561,7129371
compress,3,2,1,64313190,5166791
compress,3,2,1,64313190,5166791
compress,3,2,2,64313190,5166791
compress,3,2,2,64313190,5166791
compress,3,2,3,64313190,5166787
compress,3,2,3,64313190,5166787
compress,3,2,4,64313190,5166787
compress,3,2,4,64313190,5166787
compress,3,2,8,64313190,5166791
compress,3,2,8,64313190,5166796
compress,3,1,1,45704052,3642699
compress,3,1,1,45704052,3642699
compress,3,1,2,45704052,3642695
compress,3,1,2,45704052,3642695
compress,3,1,3,45704052,3642695
compress,3,1,3,45704052,3642695
compress,3,1,4,45704052,3642695
compress,3,1,4,45704052,3642695
compress,3,1,8,45704052,3642696
compress,3,1,8,45704052,3642694
compress,20,2500,1,18323984222,37985778
compress,20,2500,1,18323984222,37985778
compress,20,2500,2,18323984222,37985778
compress,20,2500,2,18323984222,37985778
compress,20,2500,3,18323984222,37985778
compress,20,2500,3,18323984222,37985778
compress,20,2500,4,18323984222,37985778
compress,20,2500,4,18323984222,37985778
compress,20,2500,8,18323984222,37985778
compress,20,2500,8,18323984222,37985778
compress,20,2000,1,13372290888,32196923
compress,20,2000,1,13372290888,32196923
compress,20,2000,2,13372290888,32196923
compress,20,2000,2,13372290888,32196923
compress,20,2000,3,13372290888,32196923
compress,20,2000,3,13372290888,32196923
compress,20,2000,4,13372290888,32196923
compress,20,2000,4,13372290888,32196923
compress,20,2000,8,13372290888,32196923
compress,20,2000,8,13372290888,32196923
compress,20,1500,1,8976899058,26659044
compress,20,1500,1,8976899058,26659044
compress,20,1500,2,8976899058,26659042
compress,20,1500,2,8976899058,26659042
compress,20,1500,3,8976899058,26659042
compress,20,1500,3,8976899058,26659042
compress,20,1500,4,8976899058,26659042
compress,20,1500,4,8976899058,26659042
compress,20,1500,8,8976899058,26659042
compress,20,1500,8,8976899058,26659042
compress,20,1000,1,5150857164,20748034
compress,20,1000,1,5150857164,20748034
compress,20,1000,2,5150857164,20748032
compress,20,1000,2,5150857164,20748032
compress,20,1000,3,5150857164,20748032
compress,20,1000,3,5150857164,20748032
compress,20,1000,4,5150857164,20748032
compress,20,1000,4,5150857164,20748032
compress,20,1000,8,5150857164,20748032
compress,20,1000,8,5150857164,20748032
compress,20,750,1,3479782215,17634244
compress,20,750,1,3479782215,17634244
compress,20,750,2,3479782215,17634244
compress,20,750,2,3479782215,17634242
compress,20,750,3,3479782215,17634244
compress,20,750,3,3479782215,17634244
compress,20,750,4,3479782215,17634244
compress,20,750,4,3479782215,17634244
compress,20,750,8,3479782215,17634244
compress,20,750,8,3479782215,17634244
compress,20,500,1,2029617323,14135856
compress,20,500,1,2029617323,14135856
compress,20,500,2,2029617323,14135856
compress,20,500,2,2029617323,14135856
compress,20,500,3,2029617323,14135852
compress,20,500,3,2029617323,14135852
compress,20,500,4,2029617323,14135852
compress,20,500,4,2029617323,14135852
compress,20,500,8,2029617323,14135852
compress,20,500,8,2029617323,14135852
compress,20,250,1,838858256,10207497
compress,20,250,1,838858256,10207497
compress,20,250,2,838858256,10207497
compress,20,250,2,838858256,10207497
compress,20,250,3,838858256,10207493
compress,20,250,3,838858256,10207493
compress,20,250,4,838858256,10207493
compress,20,250,4,838858256,10207493
compress,20,250,8,838858256,10207493
compress,20,250,8,838858256,10207493
compress,20,200,1,643313006,9333097
compress,20,200,1,643313006,9333097
compress,20,200,2,643313006,9333097
compress,20,200,2,643313006,9333097
compress,20,200,3,643313006,9333093
compress,20,200,3,643313006,9333093
compress,20,200,4,643313006,9333093
compress,20,200,4,643313006,9333093
compress,20,200,8,643313006,9333093
compress,20,200,8,643313006,9333093
compress,20,100,1,292708677,7132880
compress,20,100,1,292708677,7132880
compress,20,100,2,292708677,7132880
compress,20,100,2,292708677,7132880
compress,20,100,3,292708677,7132876
compress,20,100,3,292708677,7132876
compress,20,100,4,292708677,7132876
compress,20,100,4,292708677,7132876
compress,20,100,8,292708677,7132879
compress,20,100,8,292708677,7132876
compress,20,50,1,149140817,5639066
compress,20,50,1,149140817,5639066
compress,20,50,2,149140817,5639066
compress,20,50,2,149140817,5639066
compress,20,50,3,149140817,5639062
compress,20,50,3,149140817,5639062
compress,20,50,4,149140817,5639062
compress,20,50,4,149140817,5639062
compress,20,50,8,149140817,5639068
compress,20,50,8,149140817,5639066
compress,20,25,1,85964384,4536811
compress,20,25,1,85964384,4536811
compress,20,25,2,85964384,4536811
compress,20,25,2,85964384,4536811
compress,20,25,3,85964384,4536807
compress,20,25,3,85964384,4536807
compress,20,25,4,85964384,4536807
compress,20,25,4,85964384,4536807
compress,20,25,8,85964384,4536815
compress,20,25,8,85964384,4536809
compress,20,10,1,46946694,3272315
compress,20,10,1,46946694,3272315
compress,20,10,2,46946694,3272316
